8e2, 50000, 4.787693978869356e-05, 3.881886732415296e-05, 2.819912515406031e-05, 5.843828330398537e-05, 4.702520891441964e-05, 2.356199001951609e-05, 3.542083504726179e-05, 4.385815918794833e-05, 4.719320349977352e-05, 3.043573269678745e-05
9e2, 50000, 2.369687172176782e-05, 4.922016523778439e-05, 3.742718399735168e-05, 4.101315789739601e-05, 3.009274769283365e-05, 4.759164585266262e-05, 5.0822549383156e-05, 4.348959555500187e-05, 2.833304824889638e-05, 6.174107693368569e-05
1e3, 50000, 3.617313268478028e-05, 3.313596243970096e-05, 3.862303492496721e-05, 3.152304634568281e-05, 3.809533154708333e-05, 3.946872675442137e-05, 3.444699177634902e-05, 3.981191548518836e-05, 2.929911352111958e-05, 4.935562901664525e-05
2e3, 50000, 5.676390355802141e-05, 3.389461198821664e-05, 2.616380334075075e-05, 4.435488881426863e-05, 3.666490010800771e-05, 4.677834294852801e-05, 4.913869270239957e-05, 4.280608118278906e-05, 3.819925041170791e-05, 2.510817648726515e-05
3e3, 50000, 3.484926128294319e-05, 4.686071406467818e-05, 3.807086613960564e-05, 4.16875263908878e-05, 3.8579833926633e-05, 3.857322735711932e-05, 3.174889934598468e-05, 2.722722092585173e-05, 2.854568992916029e-05, 3.521540929796174e-05
4e3, 50000, 2.795193358906545e-05, 3.067167563131079e-05, 3.512616603984497e-05, 3.633648520917632e-05, 3.353669671923853e-05, 3.020816984644625e-05, 2.60002379945945e-05, 1.715176586003508e-05, 3.088567245868035e-05, 4.039440682390705e-05
5e3, 50000, 3.037056194443721e-05, 1.928126584971324e-05, 2.754058004938997e-05, 4.047642141813412e-05, 1.827279993449338e-05, 2.208454134233762e-05, 1.273332054552156e-05, 2.84898287645774e-05, 1.80189836100908e-05, 1.968879405467305e-05
6e3, 50000, 2.318723636562936e-05, 2.770083483483177e-05, 3.204694075975567e-05, 2.418622352706734e-05, 2.22003163798945e-05, 1.517625241831411e-05, 1.755634730216116e-05, 2.82084547507111e-05, 2.245013092760928e-05, 2.421897806925699e-05
7e3, 50000, 2.59995213127695e-05, 2.415899325569626e-05, 2.178438808186911e-05, 2.566035436757375e-05, 2.800381662382279e-05, 3.344740252941847e-05, 2.409203989373054e-05, 2.258952918055002e-05, 3.276510324212722e-05, 2.378631143074017e-05
8e3, 50000, 3.308998930151574e-05, 2.22636172111379e-05, 1.502148825238692e-05, 2.776669498416595e-05, 3.512179682729766e-05, 3.839041164610535e-05, 1.794599120330531e-05, 2.917986967077013e-05, 3.296768409200013e-05, 2.077992758131586e-05
9e3, 50000, 2.178967406507581e-05, 2.407696956652217e-05, 2.575208054622635e-05, 3.027874845429324e-05, 2.779800706775859e-05, 2.803956522257067e-05, 2.272293568239547e-05, 2.839107582985889e-05, 1.930599682964385e-05, 1.838990465330426e-05
1e4, 50000, 4.370230817585252e-05, 1.753797187120654e-05, 1.912427978822961e-05, 2.006408612942323e-05, 1.938669447554275e-05, 2.437693910906091e-05, 3.564022699720226e-05, 2.71885819529416e-05, 1.864111254690215e-05, 2.485501681803726e-05
2e4, 50000, 2.685678737179842e-05, 3.518885205266997e-05, 2.24458308366593e-05, 2.81989123323001e-05, 2.813809078361373e-05, 2.31086160056293e-05, 2.527275319152977e-05, 2.571849472587928e-05, 3.734360143425874e-05, 2.244029928988311e-05
3e4, 50000, 2.849299198715016e-05, 2.883548768295441e-05, 2.383873652433977e-05, 2.953673720185179e-05, 1.686120958765969e-05, 3.233708775951527e-05, 2.037112790276296e-05, 2.179841249017045e-05, 3.290347012807615e-05, 2.298104664077982e-05
4e4, 50000, 2.184161348850466e-05, 2.93314424197888e-05, 3.47990971931722e-05, 2.614569712022785e-05, 3.449277937761508e-05, 1.700054053799249e-05, 1.498175970482407e-05, 2.811520789691713e-05, 2.420798591629136e-05, 2.5229779566871e-05
5e4, 50000, 2.568028321547899e-05, 2.466011756041553e-05, 2.672197661013342e-05, 2.032187694567256e-05, 2.332784606551286e-05, 1.508889454271412e-05, 1.508440618636087e-05, 2.524023875594139e-05, 2.17833548958879e-05, 2.619874794618227e-05
6e4, 50000, 1.776941826392431e-05, 1.983672154892702e-05, 1.974494443857111e-05, 2.158492134185508e-05, 2.110001150867902e-05, 1.974415317818057e-05, 1.734310171741527e-05, 3.48558351106476e-05, 2.003849476750474e-05, 3.021967677341308e-05
7e4, 50000, 2.624602711875923e-05, 2.827357820933685e-05, 1.971919846255332e-05, 3.274815389886498e-05, 2.294744626851752e-05, 1.77717756741913e-05, 2.465257603034843e-05, 2.050628427241463e-05, 2.737398244789802e-05, 1.047301611833973e-05
8e4, 50000, 3.37921992468182e-05, 2.18333716475172e-05, 2.575258986325935e-05, 2.559288077463862e-05, 3.440008003963158e-05, 2.626497553137597e-05, 2.609548209875356e-05, 2.378705903538503e-05, 1.866032107500359e-05, 2.920598126365803e-05
9e4, 50000, 2.977896656375378e-05, 1.683611299085896e-05, 1.992522447835654e-05, 2.644594678713474e-05, 2.219127236458007e-05, 2.142822631867602e-05, 2.334240161872003e-05, 1.43309971463168e-05, 3.249859946663491e-05, 2.145510188711341e-05
1e5, 50000, 2.51279507210711e-05, 1.453709046472795e-05, 3.87718464480713e-05, 1.982776666409336e-05, 1.810361754905898e-05, 1.833235910453368e-05, 2.594779653009027e-05, 2.451506043144036e-05, 2.415170638414565e-05, 1.560516648169141e-05
2e5, 50000, 3.176731115672737e-05, 2.562612462497782e-05, 2.872077129723039e-05, 1.183631593448808e-05, 2.023881279455964e-05, 2.833785583788995e-05, 3.288465086370707e-05, 1.968231845239643e-05, 2.436802242300473e-05, 2.316726204298902e-05
3e5, 50000, 2.360808139201254e-05, 1.751439049257897e-05, 2.214142114098649e-05, 3.470984302111901e-05, 2.206319732067641e-05, 1.605579927854706e-05, 2.328786285943352e-05, 2.492010753485374e-05, 3.023306635441259e-05, 2.442026925564278e-05
4e5, 50000, 2.215081804024521e-05, 2.613786455185618e-05, 3.332477717776783e-05, 2.82892015093239e-05, 2.571237564552575e-05, 2.92433614959009e-05, 2.322313775948714e-05, 2.158163442800287e-05, 2.697141280805226e-05, 2.754138222371694e-05
5e5, 50000, 2.363261046411935e-05, 2.079393016174436e-05, 1.841362063714769e-05, 1.482225252402714e-05, 2.47121188294841e-05, 1.816709482227452e-05, 1.875330781331286e-05, 2.504317671991885e-05, 2.795969521685038e-05, 2.932978350145277e-05
6e5, 50000, 3.027696584467776e-05, 2.947358007077128e-05, 2.27549080591416e-05, 2.845989547495265e-05, 2.072848656098358e-05, 2.020642205025069e-05, 1.37617798827705e-05, 2.015553218370769e-05, 1.817881457100157e-05, 2.577166014816612e-05
7e5, 50000, 4.251155041856691e-05, 2.333503834961448e-05, 2.604958353913389e-05, 2.14516549021937e-05, 3.352768180775456e-05, 1.664217415964231e-05, 2.203624171670526e-05, 1.531566704215948e-05, 2.200898052251432e-05, 1.613993117643986e-05
8e5, 50000, 2.795949512801599e-05, 1.983383481274359e-05, 2.778627640509512e-05, 2.521253190934658e-05, 2.189904989791103e-05, 3.325669968035072e-05, 1.641228118387517e-05, 2.001571556320414e-05, 2.565931936260313e-05, 2.214136475231498e-05
9e5, 50000, 2.726591810642276e-05, 1.963990689546335e-05, 1.866545790107921e-05, 2.696626506804023e-05, 2.476463851053268e-05, 2.816706000885461e-05, 2.150730688299518e-05, 3.439841748331673e-05, 2.650973692652769e-05, 1.775256350811105e-05
1e6, 50000, 3.428813579375856e-05, 2.436050817777868e-05, 2.519635927455965e-05, 2.61692694039084e-05, 2.241593938379083e-05, 2.918002610385884e-05, 2.47311527346028e-05, 2.013905577769037e-05, 1.703493035165593e-05, 2.490884435246699e-05
2e6, 50000, 2.490783481334802e-05, 2.892942575272173e-05, 2.550414501456544e-05, 2.681653495528735e-05, 1.463502576370956e-05, 2.360292819503229e-05, 1.810938010748941e-05, 1.533862450742163e-05, 2.690554720174987e-05, 2.250342367915437e-05
3e6, 50000, 2.582479282864369e-05, 1.977687497856095e-05, 2.566419607319403e-05, 3.684855983010493e-05, 3.126414230791852e-05, 3.301075048511848e-05, 2.437391049170401e-05, 2.881090404116549e-05, 2.910463808802888e-05, 2.868073897843715e-05
4e6, 50000, 2.680201941984706e-05, 1.600898031028919e-05, 1.575656460772734e-05, 2.709794352995232e-05, 2.448945087962784e-05, 1.407244326401269e-05, 2.75033999059815e-05, 2.345556094951462e-05, 2.689503526198678e-05, 3.655213367892429e-05
5e6, 50000, 3.072989420616068e-05, 2.116600080626085e-05, 2.746568134170957e-05, 2.469576429575682e-05, 1.449219143978553e-05, 1.475274257245474e-05, 2.203909207310062e-05, 2.443790435791016e-05, 4.209908365737647e-05, 3.141811248497106e-05
6e6, 50000, 3.727375224116258e-05, 1.879760930023622e-05, 2.159369614673778e-05, 3.093307168455794e-05, 2.176292036892846e-05, 3.284149715909734e-05, 1.978984437300824e-05, 2.286673770868219e-05, 1.968210926861502e-05, 2.463917007844429e-05
7e6, 50000, 8.301029083668254e-06, 2.574608515715227e-05, 2.584469439170789e-05, 2.801340815494768e-05, 2.35182360484032e-05, 3.111672413069755e-05, 2.004240559472237e-05, 1.822716512833722e-05, 2.173706525354646e-05, 1.937571687449235e-05
8e6, 50000, 3.572705463739112e-05, 3.03192064166069e-05, 2.809293437167071e-05, 3.976263178628869e-05, 3.674900290207006e-05, 2.064570799120702e-05, 1.7632293747738e-05, 3.265523264417425e-05, 3.245942571084015e-05, 2.803761708491948e-05
9e6, 50000, 3.349939652252942e-05, 1.681280082266312e-05, 1.49348888953682e-05, 2.500386653991882e-05, 2.596815284050535e-05, 1.61825282702921e-05, 2.742515789577737e-05, 3.008169733220711e-05, 1.84053151315311e-05, 1.828283711802214e-05
